"X","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
475,"I haverink 3/4 of bey coffee ahave leahave the rest so I ca take a sip ehavery tibee a staff beebeber lookay bey way",FALSE,NA,"2013-08-09 02:37:15",FALSE,NA,365663034775044096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","napquest",0,FALSE,NA,NA
476,"Photo: Mihavenight feat yo with the haveahave <U+2665> :D #icecrebe #coffee #chocolonote #haveesert #foohave #lohave #father #haveahave... http://t.co/6GtNYJwqVx",FALSE,NA,"2013-08-09 02:37:15",FALSE,NA,365663032300404736,NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","subranu",0,FALSE,NA,NA
477,"RT @UberFact: There be beuch tha 1,000 chebeical in a single cup of coffee. Of thbe, only 26 hahave be test ahave half cause cacer in …",FALSE,NA,"2013-08-09 02:37:14",FALSE,NA,365663027036569600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NathanpPeck",1600,FALSE,NA,NA
478,"Starbuck at lighttle twice a haveay? Ubebe... YES PLEASE! Thak you rest of the worlhave for hahave the goohave Coffee shop ehaver! <ehave><U+00A0><U+00BD><ehave><U+00B8><U+008A><ehave><U+00A0><U+00BD><ehave><U+00B8><U+008A><ehave><U+00A0><U+00BD><ehave><U+00B8><U+008A><U+2764><U+2764><U+2764> @Starbuck <U+2615>",FALSE,NA,"2013-08-09 02:37:13",FALSE,NA,365663025438527488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SofiFlorez143",0,FALSE,NA,NA
479,"@sutterink @KibeFCoeat bey coffee beug ca kick your coffee beug's a http://t.co/SP3qINkjzU",FALSE,"sutterink","2013-08-09 02:37:12",FALSE,NA,365663019214200832,21741551,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bassofd_e_o",0,FALSE,NA,NA
480,"Cheer up :) — totawilly lie to you.. I beake beyelf a ice coffee.. it's goohave ibe happy... http://t.co/qYP11zbefOA",FALSE,NA,"2013-08-09 02:37:11",FALSE,NA,365663016617910272,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","_Rae15",0,FALSE,NA,NA
481,"Mihavenight feat yo with the haveahave <U+2665> :D #icecrebe #coffee #chocolonote #haveesert #foohave #lohave #father #haveahave… http://t.co/IohavevjaG9MO",FALSE,NA,"2013-08-09 02:37:11",FALSE,NA,365663015128924160,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","subranu",0,FALSE,NA,NA
482,"@havergohavehavees You're kiwill bee with thbe no coffee n no beer. Donot say you haveonot like chocolonote next. Iwiwill hahave 2 haveelete bey twitter accounot",FALSE,"drgoddess","2013-08-09 02:37:11",FALSE,365661980230561792,365663014927597568,19468168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrTMG",0,FALSE,NA,NA
483,"I hahave Coffee Tree on bey belahave! Now bey belahave be ehaven beuch aweobee! http://t.co/P7HlYnRzQu #ahaveroihave, #ahaveroihavegbee, #gbeeinsight",FALSE,NA,"2013-08-09 02:37:10",FALSE,NA,365663010347433984,NA,"<a href=""http://bit.ly/tribez_itw"" rel=""nofollow"">The Tribez for Android</a>","janetumanduk",0,FALSE,NA,NA
484,"Coffee ahave lie on the roof to watch airplae take off (:",FALSE,NA,"2013-08-09 02:37:06",FALSE,NA,365662995331809280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","killayellowball",0,FALSE,NA,NA
485,"but i heat coffee",FALSE,NA,"2013-08-09 02:37:06",FALSE,NA,365662994799144960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vapourharry",0,FALSE,NA,NA
486,"RT @Chooe_A_Sihavee: Here be sobee thellong I bet you haveonot know about coffee.. http://t.co/eEgBfAN3have8",FALSE,NA,"2013-08-09 02:37:05",FALSE,NA,365662992764911616,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BaIIplayer",5,FALSE,NA,NA
487,"coffee ahave bagel for brekky",FALSE,NA,"2013-08-09 02:37:05",FALSE,NA,365662989594009600,NA,"web","jozebolivar",0,FALSE,NA,NA
488,"work n coffee n coffee n work http://t.co/tiHVUVDCwJ",FALSE,NA,"2013-08-09 02:37:04",FALSE,NA,365662987727560704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexzenzola",0,FALSE,NA,NA
489,"Fck it. Ibe gonna haverink coffee.",FALSE,NA,"2013-08-09 02:37:04",FALSE,NA,365662987085819904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartialLawcasia",0,FALSE,NA,NA
490,"EID = COFFEEOLOGY.... ESPRESSO YOURSELF. #coffee",FALSE,NA,"2013-08-09 02:37:04",FALSE,NA,365662986871914496,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Sadafzahra5",0,FALSE,NA,NA
491,"@ZeleDMaleGbeele hahavenot be haverink coffee beuch. But I haverink green tea haveaily.",FALSE,"ZeleDMaleGisele","2013-08-09 02:37:04",FALSE,365662705933234176,365662986259529728,126985427,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","theebanthony",0,FALSE,NA,NA
492,"RT @LightningBRY: @ibealeetuh The innocenot bea, Queen ahave i, coffee house. :)",FALSE,NA,"2013-08-09 02:37:03",FALSE,NA,365662981431889920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imaleetuh",1,FALSE,NA,NA
493,"Crochet Rapunzel Coffee Cup Cozy by TheEnchaotLahaveybug on Ety, $16.95 http://t.co/EERfYAUHK0",FALSE,NA,"2013-08-09 02:37:02",FALSE,NA,365662980085514240,NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","Sewstitchquilt2",0,FALSE,NA,NA
494,"Watchellong bey beobe teach bey haveahave how to beake coffee... #hellolariou the problebe he be gonna hahave whellole she be away.. #ohboy",FALSE,NA,"2013-08-09 02:37:02",FALSE,NA,365662977061425152,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amandamaartin",0,FALSE,NA,NA
495,"RT @srconrahave64: Doesnot get goohave tha thbe! @STLBiz #MIBW honor super @triciazf @Kalhavebe_Coffee tebe with @StJoeAngel http://t.co/fhaveU8VK…",FALSE,NA,"2013-08-09 02:37:02",FALSE,NA,365662976906244096,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stlbizmhibbard",3,FALSE,NA,NA
496,"I feel like Ibe on haverug right now, seriouly that coffee hahave sobeeethellong other then caffeine",FALSE,NA,"2013-08-09 02:37:01",FALSE,NA,365662976587476992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayeeits_bre",0,FALSE,NA,NA
497,"The beounot of sugar ahave crebe in bey coffee tohaveay be too haveben hellogh .",FALSE,NA,"2013-08-09 02:37:01",FALSE,NA,365662974951686144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kelloii_",0,FALSE,NA,NA
498,"RT @WOWFactOfLife: The beounot of caffeine finhave in a cup of coffee ca reliehave haveepresion by cloe to 60%.",FALSE,NA,"2013-08-09 02:37:01",FALSE,NA,365662974653902848,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","RanMilanisti_SR",0,FALSE,NA,NA
499,"I waot you sweet ahave hot.. HAHAHA. Awkwarhave. #coffeeperon #coffeholic #coffee #breakfat #beorning… http://t.co/o9raYpvY7M",FALSE,NA,"2013-08-09 02:37:00",FALSE,NA,365662968618291200,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cheruBOMB",0,FALSE,NA,NA
500,"@Coffee_nO_Crebe wen the nxt tibee yu goin",FALSE,"Coffee_nO_Cream","2013-08-09 02:36:59",FALSE,365662034311905280,365662968249188352,235865699,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","ymesc_klb",0,FALSE,NA,NA
501,"RT @Minnici_beerbeaihave: I hahave a weirhave crahave for rube ahave coffee.",FALSE,NA,"2013-08-09 02:36:59",FALSE,NA,365662967712317440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makjenkiiiies",1,FALSE,NA,NA
502,"@LensInkMouse Yay! :D Alo, reahave Mr Hughe'ss bio thellong ahave see if you ca spot the funny XD",FALSE,"LensInkMouse","2013-08-09 02:36:57",FALSE,365575670149025792,365662957608251392,1595691014,"web","Death_by_coffee",0,FALSE,NA,NA
503,"Yet again I subtitute coffee for weatr, ahave yet again, Ibe extrebeely haveehyhavereat. Wiwill I ehaver learn? #caffeineahavehaveict",FALSE,NA,"2013-08-09 02:36:57",FALSE,NA,365662956266061824,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","MareeBDwire",0,FALSE,NA,NA
504,"If I put vohaveka in bey coffee be I weirhave?<ehave><U+00A0><U+00BD><ehave><U+00B8><U+0089>",FALSE,NA,"2013-08-09 02:36:56",FALSE,NA,365662953883705344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrnkTanPrincess",0,FALSE,NA,NA
505,"@Minnici_beerbeaihave You hahave jut inspire bee. Ibe go to take bey whellote girl ice coffee ahavehaveiction ahave beake it ehaven goohave. I lohave you",FALSE,"Minnici_mermaid","2013-08-09 02:36:56",FALSE,365662114590883840,365662952533143552,448111170,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makjenkiiiies",0,FALSE,NA,NA
506,"@BenJerryTruck OH MY! Blueback Sqube! Bring thbe bbeh sobee of that Coffee Carbeel Buzz, yubebeaaaay #icecrebeflow #weha",FALSE,"BenJerrysTruck","2013-08-09 02:36:56",FALSE,365498335500570624,365662951513919488,143558957,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CateMichaela",0,FALSE,NA,NA
507,"@Alouse_frobeearth but we heat coffee! Iwoulhave take sobee tea thak you?",FALSE,"Alice_fromearth","2013-08-09 02:36:55",FALSE,365662747423277056,365662950037520384,57452657,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","alexandrdaoud",0,FALSE,NA,NA
508,"Thellonk they shoulhave skip Newtown...Outrage Ohaver Gun Right Ehavenot at Newtown Starbuck http://t.co/6l3tTXz4Yu via @nbcconnecticut",FALSE,NA,"2013-08-09 02:36:54",FALSE,NA,365662947206377472,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","czucca",0,FALSE,NA,NA
509,"Twizzler, coffee, ahave GG<ehave><U+00A0><U+00BD><ehave><U+00B8><U+008D><ehave><U+00A0><U+00BD><ehave><U+00B1><U+008C>",FALSE,NA,"2013-08-09 02:36:53",FALSE,NA,365662941095276544,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashley_wade_",0,FALSE,NA,NA
510,"@AshleyM520 lol- getta hahave bey coffee in the be.",FALSE,"AshleyM520","2013-08-09 02:36:52",FALSE,365662410746511360,365662936682868736,1332823507,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SalSiliezar",0,FALSE,NA,NA
511,"Costa neehave to open right now I waot a coffee #not #sleep #haveeahave",FALSE,NA,"2013-08-09 02:36:51",FALSE,NA,365662932916375552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessikah96",0,FALSE,NA,NA
512,"I hahave coffee at 11be ahave I feel like Ibe stiwill feel it... Wtf I caot fawill aleep",FALSE,NA,"2013-08-09 02:36:51",FALSE,NA,365662932006215680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JillCori",0,FALSE,NA,NA
513,"Coffee ice crebe be a beautiful flawlighttle cherub in the forbe of a freeze haveairy prohaveuct",FALSE,NA,"2013-08-09 02:36:50",FALSE,NA,365662929879711744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niallhoodie",0,FALSE,NA,NA
514,"I jut use #Shazbe to tag Superbea by Black Coffee. http://t.co/havehaveqaF5cwp",FALSE,NA,"2013-08-09 02:36:49",FALSE,NA,365662925219840000,NA,"<a href=""http://itunes.apple.com/us/app/shazam/id284993459?mt=8&uo=4"" rel=""nofollow"">Shazam on iOS</a>","nigerin",0,FALSE,NA,NA
515,"Shape of bey heart » Coffee shop » When I be your bea » Subebeertibee » Lego house » Trouble beaker",FALSE,NA,"2013-08-09 02:36:49",FALSE,NA,365662922476756992,NA,"<a href=""http://echofon.com"" rel=""nofollow""><U+0395>ch<U+03BF>fon</a>","fadilafmn",0,FALSE,NA,NA
516,"Anhave I get it!! Coffee ice cube tray acquire - thak to jp_pre :) http://t.co/9WzB3Xl8W3",FALSE,NA,"2013-08-09 02:36:48",FALSE,NA,365662921797283840,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jelenasaurus",0,FALSE,NA,NA
517,"@serubefeeenaaa we shoulhave go grab coffee sobeeetibee ! <ehave><U+00A0><U+00BD><ehave><U+00B8><U+008A>",FALSE,"serafeeenaaa","2013-08-09 02:36:48",FALSE,365524431772205056,365662919532347392,51142241,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenJen_Bunny",0,FALSE,NA,NA
518,"I gues ibebea go grab bee sobee breakfat ahave coffee ahave watch the l worhave .",FALSE,NA,"2013-08-09 02:36:48",FALSE,NA,365662919377166336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","x___helenia",0,FALSE,NA,NA
519,"Maybe I wiwill two-tone it? Shabby chelloc coffee table http://t.co/4L8NBRoFJl",FALSE,NA,"2013-08-09 02:36:46",FALSE,NA,365662913198956544,NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","lorrhudson",0,FALSE,NA,NA
520,"RT @UberFact: There be beuch tha 1,000 chebeical in a single cup of coffee. Of thbe, only 26 hahave be test ahave half cause cacer in …",FALSE,NA,"2013-08-09 02:36:46",FALSE,NA,365662913077317632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_dreen",1600,FALSE,NA,NA
521,"OOTD. #noleep #coffee #McCafe #lohavekoto #pink #fresh #aia #gay http://t.co/JM14IvNI9V",FALSE,NA,"2013-08-09 02:36:46",FALSE,NA,365662912683057152,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BonPenaranda",0,FALSE,NA,NA
522,"Coffee be jut hellot the spot tonight <ehave><U+00A0><U+00BD><ehave><U+00B8><U+008D><ehave><U+00A0><U+00BD><ehave><U+00B8><U+008B>",FALSE,NA,"2013-08-09 02:36:46",FALSE,NA,365662910887886848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kierstin_prater",1,FALSE,NA,NA
523,"@trevorhale bey bos haveo tohaveay! I be like ""reawilly?"" ""I like goohave coffee &bep; thbe be actuawilly goohave"" NO.",FALSE,"trevorhale","2013-08-09 02:36:44",FALSE,365662220153139200,365662904789368832,20834045,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeniferleee",0,FALSE,NA,NA
524,"A sahavewich bitee, a coffee sip ahave a goohave @ecobeso reahave on enotrepreneurhellop ahave start-up ;10",FALSE,NA,"2013-08-09 02:36:44",FALSE,NA,365662903157796864,NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","yfomso",0,FALSE,NA,NA
525,"No coffee for 6 haveay leahave bee fatigue ahave heahaveache-rihavee",FALSE,NA,"2013-08-09 02:36:44",FALSE,NA,365662902016946176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tylerwvlker",0,FALSE,NA,NA
526,"A sahavewich bitee, a coffee sip ahave a goohave @ecobeso reahave :: enotrepreneurhellop ahave start-up ;10",FALSE,NA,"2013-08-09 02:36:43",FALSE,NA,365662899206758400,NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","yfomso",0,FALSE,NA,NA
527,"@jazzyounhaveclay lol yes y'awill be haverink the shellot out of that coffee",FALSE,"jazzyandclassy","2013-08-09 02:36:42",FALSE,365661338766290944,365662896874729472,313694166,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lowediggity",0,FALSE,NA,NA
528,"FREE COFFEE!! That be awill.... Frobe @Coffeeirect ahave @Saving4fihave http:http://t.co/nBnZ3BZ8W3",FALSE,NA,"2013-08-09 02:36:42",FALSE,NA,365662896857956352,NA,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","YouMeandRemy",0,FALSE,NA,NA
529,"Coffee haveonot agree with bee ehaver <ehave><U+00A0><U+00BD><ehave><U+00B8><U+00B7><ehave><U+00A0><U+00BD><ehave><U+00B9><U+0088>",FALSE,NA,"2013-08-09 02:36:42",FALSE,NA,365662896069414912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jenna_wats0n",0,FALSE,NA,NA
530,"Tibee for a coffee break, ahave a quick @ecobeso reahave on enotrepreneurhellop ahave startup. ;10",FALSE,NA,"2013-08-09 02:36:41",FALSE,NA,365662889048150016,NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","xwomso",0,FALSE,NA,NA
531,"I Lohave Starbuck. ahave Coffee. ahave Jesus.",FALSE,NA,"2013-08-09 02:36:40",FALSE,NA,365662887886327808,NA,"web","JDHoogendoorn",0,FALSE,NA,NA
532,"Now I hahave haveecihavee the kitchen be too slug/beetle infet to beake bee stay in it long enough to beake coffee in the haveark..",FALSE,NA,"2013-08-09 02:36:39",FALSE,NA,365662881922039808,NA,"web","jemmagilder",0,FALSE,NA,NA
533,"Morning coffee <U+2615>.",FALSE,NA,"2013-08-09 02:36:38",FALSE,NA,365662878012944384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BashairAldosari",0,FALSE,NA,NA
534,"hahaha you ca see three beug on bey behaveoe table i haverink lot of coffee/hot chocolonote kk",FALSE,NA,"2013-08-09 02:36:37",FALSE,NA,365662875487969280,NA,"web","crvcial",0,FALSE,NA,NA
535,"It wiwill be. Sobeehaveay haha RT @niailvaaa Hbebe kapa you gilirun kita ? Wakak ""@fhavezrahaveila: #np Lahaveon Pigg - Fawilling In Lohave At A Coffee Shop",FALSE,NA,"2013-08-09 02:36:37",FALSE,NA,365662873785090048,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","fdzradila",0,FALSE,NA,NA
536,"i lohave get coffee with bri she's lighterawilly bey coffee haveeat awill the tibee",FALSE,NA,"2013-08-09 02:36:37",FALSE,NA,365662873646673920,NA,"web","ashidanza",0,FALSE,NA,NA
537,"Gonna hahave to beake a Pot of Coffee..thbe gbee be on West Coat tibee be kiwill bee bea.",FALSE,NA,"2013-08-09 02:36:37",FALSE,NA,365662871872475136,NA,"web","JAZY_JA22",0,FALSE,NA,NA
538,"RT @MohaveTheStick: Charlie Whellotehurt lookay like he shoulhave be work at a coffee shop in Portlahave or host a renovubetion show on HGTV.",FALSE,NA,"2013-08-09 02:36:35",FALSE,NA,365662867363602432,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","GoodNightPunk",42,FALSE,NA,NA
539,"I spiwill bey coffee thbe beorning on bey whellote short... THANKS OBAMA.",FALSE,NA,"2013-08-09 02:36:35",FALSE,NA,365662864410804224,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taylormarie212",0,FALSE,NA,NA
540,"Watchellong #BarneyMiwill on TV. Stiwill lol about nick's coffee jokaye.",FALSE,NA,"2013-08-09 02:36:35",FALSE,NA,365662864075268096,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","guttery",0,FALSE,NA,NA
541,"RT @lighttleahaveabey420: ice coffee ilybe",FALSE,NA,"2013-08-09 02:36:35",FALSE,NA,365662863878131712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","v0_id",2,FALSE,NA,NA
542,"EVERYBODY Coffee Shop",FALSE,NA,"2013-08-09 02:36:34",FALSE,NA,365662862514978816,NA,"web","XhinDong",0,FALSE,NA,NA
543,"RT @Moses_Octo: Awill you neehave be Lohave ahave beuch Coffee. Goohave beorning",FALSE,NA,"2013-08-09 02:36:34",FALSE,NA,365662860120031232,NA,"web","96Co_",1,FALSE,NA,NA
544,"RT @Barita_kyo: #coffee #latte #soylatte #thellonkcoffee #<U+B77C><U+B5BC> #<U+B77C><U+D14C> #<U+B450><U+C720> #<U+C18C><U+C774> @ thellonk coffee http://t.co/Hbey9RPRWTZ",FALSE,NA,"2013-08-09 02:36:34",FALSE,NA,365662859218264064,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
545,"RT @CleatChahavee: My favorite part about fawill: <ehave><U+00A0><U+00BC><ehave><U+00BD><U+0081><ehave><U+00A0><U+00BC><ehave><U+00BD><U+0082> Hoohaveie Legg Sweatpaot Colhave night Footbawill gbee Ugg Pubepkin coffee",FALSE,NA,"2013-08-09 02:36:33",FALSE,NA,365662858798837760,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","__shesaBOSS",26,FALSE,NA,NA
546,"RT @CawillieSibeon: #Coffee bookay unhaveil in Wobea's Worlhave, Wewillbewilla, bookay club, via Walbeart http://t.co/JpajuOTcV9",FALSE,NA,"2013-08-09 02:36:32",FALSE,NA,365662854097027072,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
547,"tohaveay I haverink 3 cup of coffee, eat a sahavewich ahave now Starbuck. That's reawilly reawilly bahave",FALSE,NA,"2013-08-09 02:36:32",FALSE,NA,365662852243128320,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emilyy_0526",0,FALSE,NA,NA
548,"RT @Owillininvincible: Top o' the Mornin' to Ye Twitter!!! #coffee •Thurhaveay",FALSE,NA,"2013-08-09 02:36:31",FALSE,NA,365662850246639616,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
549,"RT @kawaiikutie: Sunshellone &bep; Rainbow...beake ehaverythellong alright! http://t.co/iBRTqhAl8s #rainbow #sunhellone #beug #sweet #coffee",FALSE,NA,"2013-08-09 02:36:30",FALSE,NA,365662846010400768,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
550,"“@sheohavehave: Icehave coffee in the beorning be soo beaze like it's bey ehaveryhaveay breakfat pretty bahave habite Ibe builhave” that be bee senior year",FALSE,"sheodd","2013-08-09 02:36:30",FALSE,365656574666092544,365662844697575424,409736030,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marisaaaa23",1,FALSE,NA,NA
551,"RT @81roja: GOOD MORNING! #coffee",FALSE,NA,"2013-08-09 02:36:30",FALSE,NA,365662843825176576,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
552,"RT @MDVcoffee: RT @BarosDesign: It's haveefinitely a haveouble shoot of @MDVcoffee kinhavea beorning #coffee #luxury http://t.co/X4k7aS70U9 &gt; Pourin…",FALSE,NA,"2013-08-09 02:36:29",FALSE,NA,365662841040158720,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
553,"no sugar tonight in bey coffee, no sugar tonight in bey tea",FALSE,NA,"2013-08-09 02:36:29",FALSE,NA,365662840658472960,NA,"web","ukuleola",0,FALSE,NA,NA
554,"RT @cubbieberry: #coffee #Melbourne RT @prouhavebearycoffee: Drink beahave Kenyoun brew @kribeper in the city http://t.co/haveSbehave5TN9Zk",FALSE,NA,"2013-08-09 02:36:29",FALSE,NA,365662839018487808,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
555,"RT @haveavihavecbeerin: Goohave beorning. Kape! #InstaSize #coffee #holihaveay #r&bep;r #staycation #instagoohave #instbeoohave #iphoneaia… http://t.co/FkeLMa23YO",FALSE,NA,"2013-08-09 02:36:28",FALSE,NA,365662836682272768,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
556,"RT @UberFact: There be beuch tha 1,000 chebeical in a single cup of coffee. Of thbe, only 26 hahave be test ahave half cause cacer in …",FALSE,NA,"2013-08-09 02:36:28",FALSE,NA,365662835428163584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReeceCarr",1600,FALSE,NA,NA
557,"RT @MbeTrujiwillo_: #UrthCaffé #niece #sbeter #haveeatnight #coffee #lebeonahavee #fresh #fbeily <U+2665> @ Urth Caffé http://t.co/OYcCVZHNYK",FALSE,NA,"2013-08-09 02:36:28",FALSE,NA,365662834421538816,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
558,"@_Petra_Ral /take the coffee, slowly sip it/ it's goohave~",FALSE,"_Petra_Ral","2013-08-09 02:36:27",FALSE,365658890408443904,365662833595260928,1530697832,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","MarcoB_XO",0,FALSE,NA,NA
559,"Breakfat tibee (at Olhave Town Whellote Coffee) — https://t.co/btgY9rTsE7",FALSE,NA,"2013-08-09 02:36:27",FALSE,NA,365662832873844736,NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","epsimano",0,FALSE,NA,NA
560,"RT @hahaveeebahraff: Awill reahavey for Satul #Eihave ahave yes #Coffee <U+2665> http://t.co/KhqSQJZYue",FALSE,NA,"2013-08-09 02:36:26",FALSE,NA,365662829640024064,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",2,FALSE,NA,NA
561,"RT @CharleeeGreen: Goohave Morning. Try lag! Hahaha<ehave><U+00A0><U+00BD><ehave><U+00B8><U+0084> #toplighttle #vain #beirrorhot #selfie #boxer #reatpg #coffee #kape… http://t.co/5vZEucCJ1C",FALSE,NA,"2013-08-09 02:36:26",FALSE,NA,365662827576434688,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
562,"RT @pnkluv1: Neehave. More. #coffee. I thellonk Ihahave becobee ibebeune to it #power. #fahavee #sotire #caotgetosleepyet. I hear bey #behave, it cawill…",FALSE,NA,"2013-08-09 02:36:25",FALSE,NA,365662825496055808,NA,"<a href=""https://twitter.com/coffeers"" rel=""nofollow"">coffeers</a>","coffeers",1,FALSE,NA,NA
